栏目,发布时间,标题,来源媒体,摘要,URL
证券要闻,2025/8/26 2:07,年份白酒市场繁荣背后：标准缺失暗藏信任危机,证券时报,“酒是陈的香”，年份老酒以独特的“时间魅力”，吸引着众多消费者。在传统印象里，年份酒经长时间陈酿，口感更醇厚、香气更浓郁，同时还具备一定收藏价值。然而，酒局上，面对包装精美的“XX年陈酿”，内行人士也难免质疑：价值不菲的年份酒，究竟含几滴老酒基酒？白酒年份酒市场乱象背后，是标准缺失、造假严重带来的信任危机。相关部门已经出手。,"http://finance.eastmoney.com/news/1354,202508263494013092.html"
证券要闻,2025/8/26 2:06,手机厂商涌入新赛道 竞逐人机交互下半场,证券时报,继苹果推出MR（混合现实）头显后，vivo也进军MR领域，荣耀也正加紧研发中，小米前不久则推出首款AI眼镜，华为、OPPO也都已涉足AR眼镜、AI眼镜。不过，苹果首款头显曾经销量遇冷，目前已停产，小米AI眼镜也曾遭遇一波退货潮。,"http://finance.eastmoney.com/news/1354,202508263494012734.html"
证券要闻,2025/8/26 2:06,【资本市场】实力雄厚的上市公司更应回报投资者,证券时报,熊锦秋8月23日某上市公司发布公告，拟使用不超过120亿元的闲置自有资金进行委托理财，另拟使用不超过18.306亿元（含已使用额度3.306亿元）开展证券投资业务，而截至8月22日该公司市值只有123亿元。但8月25日公司发布公告，终止使用15亿元开展证券投资，且提出加大分红回报规划、未来三年年均分红不低于未来三年实现的年均归属于母公司股东净利润的40%。,"http://finance.eastmoney.com/news/1353,202508263494019053.html"
证券要闻,2025/8/26 1:45,险资权益配置稳健增长 青睐“绩优生”,经济参考报,最新发布的监管数据显示，截至2025年二季度末，保险资金运用余额突破36万亿元，同比增长17.4%；约4.74万亿元投向股票及证券投资基金，直投股票规模达3.06万亿元，较上年同期净增约1万亿元，险资权益配置正稳步增长。有业内分析指出，政策引导与权益市场回暖共同推动险资“长钱长投”落地，机构偏好从久期匹配和收益改善出发，重点向价值股、盈利绩优和高股息标的倾斜。,"http://finance.eastmoney.com/news/1353,202508263494007467.html"
证券要闻,2025/8/26 1:45,A股十年巨变：从“规模扩张”迈向“质量优先”,经济参考报,在政策、资金、产业等多重因素共振之下，A股市场近期表现强势，上证指数连续创下十年新高。业内人士指出，同十年前相比，中国资本市场发生了根本性的变化。站在新起点上，资本市场与实体经济的联结将更加精准紧密，更加聚焦于服务新质生产力发展，为实体经济注入创新动能。从市场规模来看，我国资本市场十年来有了长足增长。,"http://finance.eastmoney.com/news/1353,202508263494007844.html"
证券要闻,2025/8/26 1:44,上半年国内并购市场交易额 同比跃升45%,经济参考报,8月25日，普华永道发布的《2025年中国企业并购市场年中回顾及展望》（以下简称“报告”）显示，在境内战略投资强劲带动下，上半年中国企业并购市场披露交易总额超过1700亿美元，较去年同期大幅增长45%；同期交易数量延续过去两年半的稳步回升态势。今年以来，A股市场并购重组活跃度持续攀升。,"http://finance.eastmoney.com/news/1353,202508263494006767.html"
证券要闻,2025/8/26 6:03,8月26日国内四大证券报纸、重要财经媒体头版头条内容精华摘要,东方财富研究中心,【四大证券报纸、重要财经媒体头版头条摘要】1、中办国办发文加强全国碳市场建设，支持金融机构规范开展碳质押融资业务。2、海关总署：“十四五”期间海关年均监管进出口货物体量全球最大。3、上海再推楼市新政组合拳，优化个人房贷利率机制。4、央行等三部门：发挥金融力量推动林业高质量发展。,"http://finance.eastmoney.com/news/1350,202508263494027568.html"
证券要闻,2025/8/26 3:29,特朗普称不介意就美韩贸易协议进行重新谈判,央视新闻,【特朗普称不介意就美韩贸易协议进行重新谈判】当地时间8月25日，美国总统特朗普与韩国总统李在明在美国白宫进行会晤。特朗普表示，不介意就与韩国贸易协议进行重新谈判，考虑从韩国订购一些舰船。,"http://finance.eastmoney.com/news/1351,202508263494023427.html"
证券要闻,2025/8/26 1:08,创新破解国产算力适配难题 国产万卡集群大模型推理技术发布,广州日报新花城,近日，琶洲实验室（黄埔）与国家超级计算西安中心（以下简称“西安中心”）联合推出的“国产万卡集群大模型推理技术”在西安发布。标志着我国在超算向智算兼容上取得重大突破，为构建自主可控的人工智能产业生态提供关键算力支撑。,"http://finance.eastmoney.com/news/1353,202508263494001470.html"
证券要闻,2025/8/26 1:07,洗护行业科技化趋势明显 控油去屑仍是消费痛点,广州日报新花城,中国洗护市场正在经历从产品质感、品牌塑造到消费人群及痛点洞察的升级，已经逐渐摆脱依赖渠道和流量的传统发展模式，步入真正能够解决消费痛点的新阶段。随着市场竞争加剧，生物科技公司开始进军洗护市场，科技化趋势愈发明显。这一系列变革标志着中国洗护行业正迈向一个以消费者为核心、注重品质和科技实力的新时代。,"http://finance.eastmoney.com/news/1353,202508263494001191.html"
证券要闻,2025/8/26 6:18,我国成功发射卫星互联网低轨卫星,央视新闻客户端,【我国成功发射卫星互联网低轨卫星】8月26日3时8分，我国在海南商业航天发射场使用长征八号甲运载火箭，成功将卫星互联网低轨10组卫星发射升空，卫星顺利进入预定轨道，发射任务获得圆满成功。,"http://finance.eastmoney.com/news/1350,202508263494040640.html"
证券要闻,2025/8/26 0:16,马斯克正式起诉OpenAI和苹果公司 指控其合谋阻挠人工智能竞争,界面新闻,【马斯克正式起诉OpenAI和苹果公司 指控其合谋阻挠人工智能竞争】马斯克旗下人工智能公司xAI当地时间8月25日在美国得克萨斯州联邦法院起诉OpenAI和苹果公司，指控他们非法合谋阻挠人工智能竞争。,"http://finance.eastmoney.com/news/1354,202508253493942362.html"
证券要闻,2025/8/26 0:42,折叠自行车龙头企业大行科工通过港交所聆讯；奥克斯电气启动港股招股丨港交所早参,每日经济新闻,｜2025年8月26日星期二｜NO.1奥克斯电气启动港股招股8月25日，奥克斯电气（HK02580）在港交所公告称，公司拟全球发售约2.07亿股，其中香港发售股份1035.82万股，国际发售股份约1.97亿股，另有15%的超额配股权。发售价将不高于每股17.42港元。招股日期为2025年8月25日至28日，预期股份将于2025年9月2日开始在港交所买卖。,"http://finance.eastmoney.com/news/1354,202508263493992512.html"
证券要闻,2025/8/26 0:39,餐饮业创新升级提速 多元化场景经营激活消费新动能,新华财经,新华财经北京8月26日电（记者丁雅雯）今年以来，我国餐饮行业通过创新场景经营、拓展多元业态、深化数字化转型等举措，加快提质增效步伐，推动行业迈向高质量发展新阶段。头部企业财报显示，通过创新经营模式，企业经营效益显著提升，为行业发展注入新活力。,"http://finance.eastmoney.com/news/1354,202508263493991977.html"
证券要闻,2025/8/26 0:37,中国屏何以大“显”身手,证券日报,曾几何时，一台大尺寸电视也是价格不菲的“奢侈品”。而如今，电视的屏幕越来越大，价格却越来越“美丽”，75英寸的电视仅需几千元。在深圳市福田区华强北路的顺电门店四楼电视销售区，工作人员黄胜军向《证券日报》记者介绍：“门店有116英寸电视机，还可以调到130英寸乃至160英寸的产品。,"http://finance.eastmoney.com/news/1354,202508263493992116.html"
证券要闻,2025/8/26 0:37,券商从“规模竞速”向“功能提升”转型,证券日报,近期，证监会发布《证券公司分类评价规定》（以下简称“新规”），这是自2009年券商分类评级制度实施以来的第四次修订，行业评价体系进一步完善。作为券业年度“大考”的核心标尺，评价规定的调整引发业内高度关注。此次修订将规定名称由《证券公司分类监管规定》调整为《证券公司分类评价规定》。,"http://finance.eastmoney.com/news/1353,202508263493993181.html"
证券要闻,2025/8/26 0:37,赛事“试金石”检验人形机器人产业发展成色,证券日报,第二十七届中国机器人及人工智能大赛人形机器人专项赛全国决赛日前在安徽合肥开赛，该赛事也是中国首个全尺寸人形机器人赛事。赛事的举行有力推动机器人在运动操控、感知决断、小脑模型等关键领域的训练升级与迭代优化，对机器人技术的突破以及产业的蓬勃发展而言，无疑起到了“助推器”的关键作用。赛事检验人形机器人应用价值今年以来，人形机器人赛事活动不断。,"http://finance.eastmoney.com/news/1353,202508263493993220.html"
