栏目,发布时间,标题,来源媒体,摘要,URL,情感,置信度
证券要闻,2025-08-28 07:02:08,周四（8月28日）重点关注财经事件和经济数据,财联社,【周四（8月28日）重点关注财经事件和经济数据】①15:00 中国商务部召开新闻发布会；②17:00 欧元区8月工业景气指数、8月经济景气指数；③19:30 欧洲央行公布7月货币政策会议纪要等。,"http://finance.eastmoney.com/news/1353,202508283497022026.html",positive (stars 4 and 5),0.8542777895927429
证券要闻,2025-08-28 06:59:06,纳斯达克中国金龙指数收跌2.58%,界面新闻,热门中概股普跌，纳斯达克中国金龙指数收跌2.58%。向上融科、阿特斯太阳能跌超9%，理想汽车跌逾8%，小鹏汽车跌近7%，蔚来跌近6%，晶科能源跌近5%，京东跌超3%，百度、大全新能源跌近3%，阿里巴巴跌1.6%。,"http://finance.eastmoney.com/news/1354,202508283497021024.html","negative (stars 1, 2 and 3)",0.5189779996871948
证券要闻,2025-08-28 06:59:06,美股三大指数均小幅收涨，大型科技股多数上涨,界面新闻,美股三大指数均小幅收涨，道指涨0.32%，标普500指数涨0.24%，纳指涨0.21%。大型科技股多数上涨，英特尔涨超2%，苹果、谷歌、微软、亚马逊小幅上涨；特斯拉、奈飞、Meta小幅下跌。,"http://finance.eastmoney.com/news/1354,202508283497020948.html",positive (stars 4 and 5),0.9134481549263
证券要闻,2025-08-28 06:57:57,纽约股市三大股指27日上涨,新华社,新华社纽约8月27日电纽约股市三大股指27日上涨。截至当天收盘，道琼斯工业平均指数比前一交易日上涨147.16点，收于45565.23点，涨幅为0.32%；标准普尔500种股票指数上涨15.46点，收于6481.40点，涨幅为0.24%；纳斯达克综合指数上涨45.87点，收于21590.14点，涨幅为0.21%。板块方面，标普500指数十一大板块八涨三跌。,"http://finance.eastmoney.com/news/1353,202508283497020824.html",positive (stars 4 and 5),0.8165985941886902
证券要闻,2025-08-28 06:57:17,上证早知道｜事关服务消费，商务部发声！加快城中村改造，上海最新公布！小米预告：今日15时发布,上海证券报,今日导读·商务部副部长盛秋平在国务院新闻办新闻发布会上表示，下个月，商务部还要出台扩大服务消费的若干政策措施，统筹利用财政、金融等手段，优化提升服务供给能力，激发服务消费新增量。·8月27日，《上海市人民政府办公厅关于加快推进本市城中村改造工作的实施意见》发布。,"http://finance.eastmoney.com/news/1354,202508283497020658.html",positive (stars 4 and 5),0.6584981679916382
证券要闻,2025-08-28 06:55:09,操盘必读丨离境退税政策实施新增一地；“迷你版拉布布”今晚开售,上游新闻,要闻精选>>重磅！商务部宣布，将于9月出台8月27日，商务部副部长盛秋平在国新办新闻发布会上指出，我国消费形态已经逐步转向以商品消费和服务消费并重的阶段，下一步，商务部将加强政策促进，形成工作合力。盛秋平指出，商务部将继续抓好政策落地实施，切实把政策含金量转化为扩大服务消费的实际成效。,"http://finance.eastmoney.com/news/1354,202508283497020325.html",positive (stars 4 and 5),0.6785826683044434
证券要闻,2025-08-28 06:51:48,美股三大指数集体收涨 纳斯达克中国金龙指数跌2.58%,人民财讯,人民财讯8月28日电，当地时间8月27日，美股三大指数集体收涨，道指涨0.32%，纳指涨0.21%，标普500指数涨0.24%。大型科技股多数上涨，英特尔涨超2%，微软涨近1%，苹果、谷歌、亚马逊小幅上涨；特斯拉、英伟达、Meta小幅下跌。纳斯达克中国金龙指数收跌2.58%，热门中概股普跌，理想汽车跌超8%，小鹏汽车跌近7%，蔚来跌超5%，京东跌超3%。,"http://finance.eastmoney.com/news/1354,202508283497020029.html",positive (stars 4 and 5),0.8085391521453857
证券要闻,2025-08-28 06:41:56,美股尾盘冲高标普再创历史，英伟达盘后跳水3%,第一财经,*三大股指收高，纳指涨0.2%；*中长期美债收益率回落，10年期美债报4.24%。*国际金价逼近3450美元关口。周三美股全线上涨，标普500指数再创历史新高，市场等待英伟达业绩出炉。截至收盘，道指涨147.16点，涨幅0.32%，报45565.23点，纳指涨0.21%，报21590.14点，标普500指数涨0.24%，报6481.40点。,"http://finance.eastmoney.com/news/1354,202508283497019472.html",positive (stars 4 and 5),0.6882117986679077
证券要闻,2025-08-28 06:41:55,弃美元买欧元！全球第三大外汇储备央行缘何选择减持,第一财经,【弃美元买欧元！全球第三大外汇储备央行缘何选择减持】根据瑞士央行（瑞士国家银行）本周发布的统计数据，截至2025年6月底，瑞士的外汇储备总额超过1万亿美元，其中美元占37%，较一季度回落2个百分点，欧元占39%，环比上升2个百分点。,"http://finance.eastmoney.com/news/1353,202508283497019674.html",positive (stars 4 and 5),0.6944581866264343
证券要闻,2025-08-28 06:36:34,美股齐涨，标普再创新高！英伟达业绩超预期，加码600亿美元回购！盘后一度跌逾5%，黄仁勋发声,每日经济新闻,美东时间周三，美股三大指数均小幅收涨，截至收盘，道指涨0.32%，标普500指数涨0.24%，纳指涨0.21%。大型科技股多数上涨，英特尔涨超2%，苹果、谷歌、微软、亚马逊小幅上涨；特斯拉、奈飞、Meta小幅下跌。热门中概股普跌，纳斯达克中国金龙指数收跌2.58%。,"http://finance.eastmoney.com/news/1354,202508283497019272.html",positive (stars 4 and 5),0.8050138354301453
证券要闻,2025-08-28 02:26:01,首批基金2025年中期报告出炉 隐形重仓股浮现 锚定基本面成投资共识,上海证券报,【首批基金2025年中期报告出炉 隐形重仓股浮现 锚定基本面成投资共识】基金2025年中期报告披露拉开帷幕。睿远基金、银河基金、中庚基金、南华基金等多家基金管理人率先披露旗下基金2025年中期报告，基金完整持股线路图随之浮出水面，多只绩优产品获基金公司内部员工增持。,"http://fund.eastmoney.com/news/1593,202508283496970992.html",positive (stars 4 and 5),0.8559276461601257
证券要闻,2025-08-28 06:12:46,A股城商行半年报业绩分化：对公业务成胜负手,中国证券报,【A股城商行半年报业绩分化：对公业务成胜负手】A股上市银行迎来2025年半年度报告密集披露期，目前已有江苏银行、成都银行、重庆银行、贵阳银行等城商行发布半年度报告。数据显示，上市城商行业绩呈现分化，江苏银行、成都银行、重庆银行业绩保持稳健增长，而贵阳银行业绩出现下滑。对公业务有力推动了利息净收入增长，成为上述三家银行业绩增长的重要引擎。,"http://finance.eastmoney.com/news/1354,202508283497013266.html",positive (stars 4 and 5),0.733363926410675
证券要闻,2025-08-28 06:11:52,英伟达“魔幻夜”：赚264亿 掏600亿回购 盘后跌5%；“迷你版拉布布”今晚开售；奇瑞港股IPO获备案丨每经早参,每日经济新闻,1隔夜市场美股三大指数均小幅收涨，道指涨0.32%，标普500指数涨0.24%，纳指涨0.21%；大型科技股多数上涨，英特尔涨超2%，苹果、谷歌、微软、亚马逊小幅上涨；特斯拉、奈飞、Meta小幅下跌。,"http://finance.eastmoney.com/news/1354,202508283497012815.html",positive (stars 4 and 5),0.8173860907554626
证券要闻,2025-08-28 00:22:01,“毛孩子”经济火热 宠物食品上市公司业绩提升 多家企业跨界“掘金”,红星资本局,【“毛孩子”经济火热 宠物食品上市公司业绩提升 多家企业跨界“掘金”】近日，6家主要从事宠物食品，用品的上市公司中，已有5家发布2025年半年报，其中4家取得营收、净利双增长。宠物食品头部企业乖宝宠物（301498.SZ）、中宠股份(002891.SZ)业绩亮眼。乖宝宠物营收规模突破30亿元，为32.2亿元，同比增长32.72%；归母净利润报3.8亿元，同比增长22.55%。中宠股份实现营收24.3亿元，同比增长24.3%；归母净利润报2.03亿元，同比增长42.6%。,"http://finance.eastmoney.com/news/1354,202508273496854734.html",positive (stars 4 and 5),0.8729846477508545
证券要闻,2025-08-28 06:03:44,快递涨价配送服务升级,经济日报,【快递涨价配送服务升级】涨价只是第一步，还应加快构建一个可持续、可平衡的产业生态，实现商家、快递企业和消费者三方利益的均衡。要让消费者觉得“多花的每一分钱都看得见”，让快递员觉得“每一单都有尊严”，让商家觉得“成本可控”。下一步，快递企业仍需通过技术创新降低成本、通过服务升级提升价值、通过生态共建实现共赢，推动行业高质量发展。,"http://finance.eastmoney.com/news/1353,202508283497012265.html","negative (stars 1, 2 and 3)",0.7189430594444275
证券要闻,2025-08-28 06:01:47,【今日投资机会】芯片半导体仍有高低切换的补涨预期,优优投顾,大家好，今天是2025年8月28日星期四，欢迎来到今日投资机会！投顾观点：关注芯片半导体高低切换的交易机会。1）昨日芯片半导体如期回流，科创50指数盘中大涨近5%，短线理论上是一个兑现点；2）因此，昨日午后冲高回落也是在预期内的。,"http://finance.eastmoney.com/news/1353,202508273496811548.html",positive (stars 4 and 5),0.6801861524581909
证券要闻,2025-08-28 00:12:19,证券交易印花税减半征收两年 为投资者减负逾2500亿元,证券日报,【证券交易印花税减半征收两年 为投资者减负逾2500亿元】为活跃资本市场、提振投资者信心，2023年8月27日，财政部、国家税务总局发布《关于减半征收证券交易印花税的公告》宣布，自2023年8月28日起，证券交易印花税实施减半征收。,"http://finance.eastmoney.com/news/1353,202508283496924777.html",positive (stars 4 and 5),0.6778784394264221
证券要闻,2025-08-28 05:36:17,美股收盘：三大指数齐涨 标普再创收盘新高 英伟达盘后一度跌逾5%,财联社,"财联社8月28日讯美东时间周三，三大指数集体收涨，标普500指数再创收盘新高。（三大指数分钟线图，来源：TradingView）截至收盘，道琼斯指数涨0.32%，报45,565.23点；标普500指数涨0.24%，报6,481.40点；纳斯达克指数涨0.21%，报21,590.14点。","http://finance.eastmoney.com/news/1354,202508283497007794.html",positive (stars 4 and 5),0.912456750869751
证券要闻,2025-08-28 00:11:33,最高超140%！多家A股公司上调回购价格,上海证券报,【最高超140%！多家A股公司上调回购价格】8月26日晚，金力永磁、金春股份、透景生命、科思科技等4家公司公告宣布上调股份回购价格。据记者不完全统计，剔除因权益分派等因素导致回购价格调整，7月以来，已有18家公司调高了股份回购价格的上限，有公司回购价格上调幅度超140%。,"http://finance.eastmoney.com/news/1354,202508273496887390.html",positive (stars 4 and 5),0.6381148099899292
